holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,road_name,road_type,traffic_volume
,5.92,0.0,0.0,46,Dust,sand/dust whirls,01/11/2022 11:00,Cairo-Suez Road,Gateway,964
,10.34,0.0,0.0,3,Clear,clear sky,01/11/2022 12:00,Cairo-Suez Road,Gateway,1152
,8.26,0.0,0.0,53,Clouds,broken clouds,01/11/2022 13:00,Cairo-Suez Road,Gateway,1490
,10.77,0.0,0.0,6,Clear,clear sky,01/11/2022 14:00,Cairo-Suez Road,Gateway,1691
,10.71,0.0,0.0,29,Clouds,scattered clouds,01/11/2022 15:00,Cairo-Suez Road,Gateway,1744
,13.89,0.0,0.0,1,Clear,clear sky,01/11/2022 16:00,Cairo-Suez Road,Gateway,2135
,13.57,0.0,0.0,11,Clear,clear sky,01/11/2022 17:00,Cairo-Suez Road,Gateway,3075
,13.63,1.7,0.0,67,Rain,light rain,01/11/2022 18:00,Cairo-Suez Road,Gateway,2301
,17.17,0.0,0.0,12,Clear,clear sky,01/11/2022 19:00,Cairo-Suez Road,Gateway,2395
,18.57,0.0,0.0,54,Clouds,scattered clouds,01/11/2022 20:00,Cairo-Suez Road,Gateway,1661
,19.05,0.0,0.0,13,Clear,clear sky,01/11/2022 21:00,Cairo-Suez Road,Gateway,1121
,15.54,0.0,0.0,1,Clear,clear sky,01/11/2022 22:00,Cairo-Suez Road,Gateway,802
,19.16,0.0,0.0,13,Clear,clear sky,01/11/2022 23:00,Cairo-Suez Road,Gateway,521
,15.2,0.0,0.0,5,Clear,clear sky,01/12/2022 00:00,Cairo-Suez Road,Gateway,360
,16.26,0.0,0.0,15,Haze,haze,01/12/2022 01:00,Cairo-Suez Road,Gateway,250
,14.19,0.0,0.0,14,Clear,clear sky,01/12/2022 02:00,Cairo-Suez Road,Gateway,191
,13.31,0.0,0.0,3,Clear,clear sky,01/12/2022 03:00,Cairo-Suez Road,Gateway,195
,11.46,0.0,0.0,1,Clear,clear sky,01/12/2022 04:00,Cairo-Suez Road,Gateway,295
,10.02,0.0,0.0,6,Clear,clear sky,01/12/2022 05:00,Cairo-Suez Road,Gateway,551
,3.01,0.0,0.0,42,Clouds,few clouds,01/12/2022 06:00,Cairo-Suez Road,Gateway,1616
,5.94,0.5,0.0,78,Rain,light rain,01/12/2022 07:00,Cairo-Suez Road,Gateway,2264
,10.55,0.0,0.0,23,Clouds,few clouds,01/12/2022 08:00,Cairo-Suez Road,Gateway,2850
,7.21,0.0,0.0,11,Clear,clear sky,01/12/2022 09:00,Cairo-Suez Road,Gateway,1876
,7.13,0.0,0.0,53,Clouds,scattered clouds,01/12/2022 10:00,Cairo-Suez Road,Gateway,1293
,9.07,0.0,0.0,14,Clear,clear sky,01/12/2022 11:00,Cairo-Suez Road,Gateway,1324
,8.32,0.0,0.0,7,Clear,clear sky,01/12/2022 12:00,Cairo-Suez Road,Gateway,1511
,7.95,0.0,0.0,5,Clear,clear sky,01/12/2022 13:00,Cairo-Suez Road,Gateway,1698
,8.6,0.0,0.0,24,Clouds,scattered clouds,01/12/2022 14:00,Cairo-Suez Road,Gateway,1618
,12.36,0.0,0.0,7,Clear,clear sky,01/12/2022 15:00,Cairo-Suez Road,Gateway,1779
,14.26,0.0,0.0,79,Clouds,broken clouds,01/12/2022 16:00,Cairo-Suez Road,Gateway,2217
,15.42,0.0,0.0,46,Clouds,scattered clouds,01/12/2022 17:00,Cairo-Suez Road,Gateway,2576
,16.86,0.0,0.0,41,Clouds,scattered clouds,01/12/2022 18:00,Cairo-Suez Road,Gateway,3293
,16.18,0.0,0.0,76,Clouds,scattered clouds,01/12/2022 19:00,Cairo-Suez Road,Gateway,2591
,17.03,0.0,0.0,63,Clouds,scattered clouds,01/12/2022 20:00,Cairo-Suez Road,Gateway,1919
,15.92,0.0,0.0,74,Clouds,scattered clouds,01/12/2022 21:00,Cairo-Suez Road,Gateway,1276
,16.85,0.0,0.0,12,Clear,clear sky,01/12/2022 22:00,Cairo-Suez Road,Gateway,885
,17.48,0.0,0.0,25,Clouds,scattered clouds,01/12/2022 23:00,Cairo-Suez Road,Gateway,544
,17.73,0.0,0.0,2,Clear,clear sky,01/13/2022 00:00,Cairo-Suez Road,Gateway,312
,13.0,0.0,0.0,11,Clear,clear sky,01/13/2022 01:00,Cairo-Suez Road,Gateway,241
,12.82,0.0,0.0,4,Clear,clear sky,01/13/2022 02:00,Cairo-Suez Road,Gateway,197
,12.64,3.3,0.0,71,Rain,light rain,01/13/2022 03:00,Cairo-Suez Road,Gateway,136
,7.46,0.0,0.0,39,Haze,haze,01/13/2022 04:00,Cairo-Suez Road,Gateway,265
,11.31,0.0,0.0,3,Clear,clear sky,01/13/2022 05:00,Cairo-Suez Road,Gateway,732
,9.22,0.0,0.0,52,Clouds,scattered clouds,01/13/2022 06:00,Cairo-Suez Road,Gateway,1560
,6.86,0.0,0.0,44,Clouds,scattered clouds,01/13/2022 07:00,Cairo-Suez Road,Gateway,2555
,5.76,0.0,0.0,71,Clouds,broken clouds,01/13/2022 08:00,Cairo-Suez Road,Gateway,2914
,5.88,0.0,0.0,52,Clouds,scattered clouds,01/13/2022 09:00,Cairo-Suez Road,Gateway,1900
,8.01,5.1,0.0,97,Rain,light rain,01/13/2022 10:00,Cairo-Suez Road,Gateway,1011
,7.86,0.0,0.0,78,Clouds,few clouds,01/13/2022 11:00,Cairo-Suez Road,Gateway,1578
,10.7,0.0,0.0,9,Clear,clear sky,01/13/2022 12:00,Cairo-Suez Road,Gateway,1487
,10.19,0.0,0.0,9,Clear,clear sky,01/13/2022 13:00,Cairo-Suez Road,Gateway,1541
,10.05,0.0,0.0,4,Clear,clear sky,01/13/2022 14:00,Cairo-Suez Road,Gateway,1480
,10.42,0.0,0.0,12,Clear,clear sky,01/13/2022 15:00,Cairo-Suez Road,Gateway,1741
,13.2,0.0,0.0,61,Clouds,broken clouds,01/13/2022 16:00,Cairo-Suez Road,Gateway,1967
,12.14,0.0,0.0,11,Clear,clear sky,01/13/2022 17:00,Cairo-Suez Road,Gateway,2447
,17.54,0.0,0.0,6,Clear,clear sky,01/13/2022 18:00,Cairo-Suez Road,Gateway,2745
,16.72,0.0,0.0,34,Dust,sand/dust whirls,01/13/2022 19:00,Cairo-Suez Road,Gateway,1992
,16.95,0.0,0.0,48,Clouds,few clouds,01/13/2022 20:00,Cairo-Suez Road,Gateway,1741
,14.71,0.0,0.0,13,Clear,clear sky,01/13/2022 21:00,Cairo-Suez Road,Gateway,1389
,15.96,0.0,0.0,3,Clear,clear sky,01/13/2022 22:00,Cairo-Suez Road,Gateway,893
,15.37,0.0,0.0,50,Clouds,scattered clouds,01/13/2022 23:00,Cairo-Suez Road,Gateway,580
,16.32,0.0,0.0,1,Clear,clear sky,01/14/2022 00:00,Cairo-Suez Road,Gateway,923
,15.46,0.0,0.0,14,Clear,clear sky,01/14/2022 01:00,Cairo-Suez Road,Gateway,629
,11.69,0.0,0.0,39,Clouds,scattered clouds,01/14/2022 02:00,Cairo-Suez Road,Gateway,428
,14.0,0.0,0.0,67,Clouds,few clouds,01/14/2022 03:00,Cairo-Suez Road,Gateway,461
,10.34,0.0,0.0,30,Clouds,scattered clouds,01/14/2022 04:00,Cairo-Suez Road,Gateway,471
,9.66,0.0,0.0,7,Clear,clear sky,01/14/2022 05:00,Cairo-Suez Road,Gateway,785
,9.03,0.0,0.0,4,Clear,clear sky,01/14/2022 06:00,Cairo-Suez Road,Gateway,1119
,6.59,0.0,0.0,1,Clear,clear sky,01/14/2022 07:00,Cairo-Suez Road,Gateway,1413
,6.81,0.0,0.0,11,Clear,clear sky,01/14/2022 08:00,Cairo-Suez Road,Gateway,1667
,3.89,0.0,0.0,12,Clear,clear sky,01/14/2022 09:00,Cairo-Suez Road,Gateway,1783
,6.18,0.0,0.0,0,Clear,clear sky,01/14/2022 10:00,Cairo-Suez Road,Gateway,2131
,7.8,0.0,0.0,25,Clouds,scattered clouds,01/14/2022 11:00,Cairo-Suez Road,Gateway,2287
,8.51,0.0,0.0,10,Clear,clear sky,01/14/2022 12:00,Cairo-Suez Road,Gateway,1955
,8.73,0.0,0.0,6,Clear,clear sky,01/14/2022 13:00,Cairo-Suez Road,Gateway,2403
,11.46,0.0,0.0,5,Clear,clear sky,01/14/2022 14:00,Cairo-Suez Road,Gateway,2466
,12.32,0.0,0.0,30,Clouds,few clouds,01/14/2022 15:00,Cairo-Suez Road,Gateway,2326
,12.49,0.0,0.0,2,Clear,clear sky,01/14/2022 16:00,Cairo-Suez Road,Gateway,2179
,16.75,0.0,0.0,46,Clouds,broken clouds,01/14/2022 17:00,Cairo-Suez Road,Gateway,1833
,13.8,0.0,0.0,7,Clear,clear sky,01/14/2022 18:00,Cairo-Suez Road,Gateway,2469
,14.89,0.0,0.0,59,Clouds,scattered clouds,01/14/2022 19:00,Cairo-Suez Road,Gateway,2458
,19.57,0.0,0.0,47,Clouds,few clouds,01/14/2022 20:00,Cairo-Suez Road,Gateway,2447
,14.18,0.0,0.0,21,Clouds,scattered clouds,01/14/2022 21:00,Cairo-Suez Road,Gateway,2140
,16.74,0.0,0.0,1,Clear,clear sky,01/14/2022 22:00,Cairo-Suez Road,Gateway,1578
,16.92,0.0,0.0,12,Clear,clear sky,01/14/2022 23:00,Cairo-Suez Road,Gateway,1240
,16.88,0.0,0.0,9,Clear,clear sky,01/15/2022 00:00,Cairo-Suez Road,Gateway,883
,12.49,0.0,0.0,10,Clear,clear sky,01/15/2022 01:00,Cairo-Suez Road,Gateway,585
,14.27,0.0,0.0,70,Clouds,scattered clouds,01/15/2022 02:00,Cairo-Suez Road,Gateway,539
,11.67,0.0,0.0,13,Clear,clear sky,01/15/2022 03:00,Cairo-Suez Road,Gateway,458
,13.7,0.0,0.0,6,Clear,clear sky,01/15/2022 04:00,Cairo-Suez Road,Gateway,444
,7.97,0.0,0.0,2,Clear,clear sky,01/15/2022 05:00,Cairo-Suez Road,Gateway,644
,9.15,0.0,0.0,1,Clear,clear sky,01/15/2022 06:00,Cairo-Suez Road,Gateway,1024
,6.66,0.0,0.0,2,Clear,clear sky,01/15/2022 07:00,Cairo-Suez Road,Gateway,1339
,7.67,0.0,0.0,13,Clear,clear sky,01/15/2022 08:00,Cairo-Suez Road,Gateway,1614
,5.99,0.8,0.0,84,Rain,light rain,01/15/2022 09:00,Cairo-Suez Road,Gateway,1452
,3.85,0.0,0.0,6,Clear,clear sky,01/15/2022 10:00,Cairo-Suez Road,Gateway,2389
,9.66,0.0,0.0,27,Clouds,few clouds,01/15/2022 11:00,Cairo-Suez Road,Gateway,2355
,7.17,0.0,0.0,18,Dust,sand/dust whirls,01/15/2022 12:00,Cairo-Suez Road,Gateway,2032
,10.4,4.9,0.0,76,Rain,moderate rain,01/15/2022 13:00,Cairo-Suez Road,Gateway,1950
,8.99,0.0,0.0,31,Haze,haze,01/15/2022 14:00,Cairo-Suez Road,Gateway,1714
,12.55,0.0,0.0,7,Clear,clear sky,01/15/2022 15:00,Cairo-Suez Road,Gateway,2023
,14.21,0.0,0.0,3,Clear,clear sky,01/15/2022 16:00,Cairo-Suez Road,Gateway,2428
,13.06,0.0,0.0,31,Clouds,broken clouds,01/15/2022 17:00,Cairo-Suez Road,Gateway,2587
,17.16,0.0,0.0,12,Clear,clear sky,01/15/2022 18:00,Cairo-Suez Road,Gateway,2437
,16.13,2.1,0.0,85,Rain,moderate rain,01/15/2022 19:00,Cairo-Suez Road,Gateway,2418
,15.69,0.0,0.0,37,Clouds,scattered clouds,01/15/2022 20:00,Cairo-Suez Road,Gateway,2374
,18.22,0.0,0.0,9,Clear,clear sky,01/15/2022 21:00,Cairo-Suez Road,Gateway,2153
,16.16,0.0,0.0,7,Clear,clear sky,01/15/2022 22:00,Cairo-Suez Road,Gateway,1693
,15.72,0.0,0.0,10,Clear,clear sky,01/15/2022 23:00,Cairo-Suez Road,Gateway,1195
,14.36,0.0,0.0,14,Clear,clear sky,01/16/2022 00:00,Cairo-Suez Road,Gateway,379
,16.88,0.0,0.0,75,Clouds,scattered clouds,01/16/2022 01:00,Cairo-Suez Road,Gateway,268
,13.93,0.0,0.0,13,Clear,clear sky,01/16/2022 02:00,Cairo-Suez Road,Gateway,192
,14.51,0.0,0.0,8,Clear,clear sky,01/16/2022 03:00,Cairo-Suez Road,Gateway,198
,12.57,0.0,0.0,2,Clear,clear sky,01/16/2022 04:00,Cairo-Suez Road,Gateway,242
,9.67,0.0,0.0,12,Clear,clear sky,01/16/2022 05:00,Cairo-Suez Road,Gateway,734
,8.51,0.0,0.0,14,Clear,clear sky,01/16/2022 06:00,Cairo-Suez Road,Gateway,1663
,7.09,0.0,0.0,5,Clear,clear sky,01/16/2022 07:00,Cairo-Suez Road,Gateway,2324
,7.63,0.0,0.0,3,Clear,clear sky,01/16/2022 08:00,Cairo-Suez Road,Gateway,2412
,5.34,0.0,0.0,77,Clouds,broken clouds,01/16/2022 09:00,Cairo-Suez Road,Gateway,1882
,4.12,0.0,0.0,43,Clouds,broken clouds,01/16/2022 10:00,Cairo-Suez Road,Gateway,1400
,4.03,0.0,0.0,68,Clouds,scattered clouds,01/16/2022 11:00,Cairo-Suez Road,Gateway,1215
,4.38,0.0,0.0,1,Clear,clear sky,01/16/2022 12:00,Cairo-Suez Road,Gateway,1304
,8.57,0.0,0.0,45,Clouds,few clouds,01/16/2022 13:00,Cairo-Suez Road,Gateway,1610
,13.54,0.0,0.0,0,Clear,clear sky,01/16/2022 14:00,Cairo-Suez Road,Gateway,1607
,13.86,0.0,0.0,0,Clear,clear sky,01/16/2022 15:00,Cairo-Suez Road,Gateway,1578
,13.34,0.0,0.0,67,Clouds,scattered clouds,01/16/2022 16:00,Cairo-Suez Road,Gateway,2200
,15.02,0.0,0.0,9,Clear,clear sky,01/16/2022 17:00,Cairo-Suez Road,Gateway,2304
,16.73,0.0,0.0,7,Clear,clear sky,01/16/2022 18:00,Cairo-Suez Road,Gateway,2632
,16.81,4.9,0.0,73,Rain,moderate rain,01/16/2022 19:00,Cairo-Suez Road,Gateway,2461
,17.89,0.0,0.0,14,Clear,clear sky,01/16/2022 20:00,Cairo-Suez Road,Gateway,1769
,17.72,0.0,0.0,13,Clear,clear sky,01/16/2022 21:00,Cairo-Suez Road,Gateway,1366
,15.36,0.0,0.0,7,Clear,clear sky,01/16/2022 22:00,Cairo-Suez Road,Gateway,862
,17.78,0.0,0.0,77,Clouds,scattered clouds,01/16/2022 23:00,Cairo-Suez Road,Gateway,523
,16.48,0.0,0.0,11,Clear,clear sky,01/17/2022 00:00,Cairo-Suez Road,Gateway,370
,15.3,0.0,0.0,70,Clouds,broken clouds,01/17/2022 01:00,Cairo-Suez Road,Gateway,233
,12.78,2.5,0.0,91,Rain,light rain,01/17/2022 02:00,Cairo-Suez Road,Gateway,175
,13.39,0.0,0.0,27,Haze,haze,01/17/2022 03:00,Cairo-Suez Road,Gateway,171
,9.12,0.0,0.0,2,Clear,clear sky,01/17/2022 04:00,Cairo-Suez Road,Gateway,317
,7.33,0.0,0.0,25,Clouds,scattered clouds,01/17/2022 05:00,Cairo-Suez Road,Gateway,768
,6.16,0.0,0.0,57,Clouds,broken clouds,01/17/2022 06:00,Cairo-Suez Road,Gateway,1605
,8.04,0.0,0.0,1,Clear,clear sky,01/17/2022 07:00,Cairo-Suez Road,Gateway,2456
,9.11,0.0,0.0,40,Haze,haze,01/17/2022 08:00,Cairo-Suez Road,Gateway,2475
,4.47,0.0,0.0,7,Clear,clear sky,01/17/2022 09:00,Cairo-Suez Road,Gateway,2055
,5.64,0.0,0.0,8,Clear,clear sky,01/17/2022 10:00,Cairo-Suez Road,Gateway,1223
,9.99,0.4,0.0,91,Rain,moderate rain,01/17/2022 11:00,Cairo-Suez Road,Gateway,1163
,11.36,0.0,0.0,12,Clear,clear sky,01/17/2022 12:00,Cairo-Suez Road,Gateway,1419
,7.49,1.6,0.0,68,Rain,moderate rain,01/17/2022 13:00,Cairo-Suez Road,Gateway,1292
,10.07,0.0,0.0,2,Clear,clear sky,01/17/2022 14:00,Cairo-Suez Road,Gateway,1647
,13.08,3.8,0.0,67,Rain,light rain,01/17/2022 15:00,Cairo-Suez Road,Gateway,1487
,16.74,0.0,0.0,59,Clouds,few clouds,01/17/2022 16:00,Cairo-Suez Road,Gateway,2378
,13.32,0.0,0.0,12,Clear,clear sky,01/17/2022 17:00,Cairo-Suez Road,Gateway,3111
,17.09,0.0,0.0,12,Clear,clear sky,01/17/2022 18:00,Cairo-Suez Road,Gateway,2830
,17.02,0.0,0.0,5,Clear,clear sky,01/17/2022 19:00,Cairo-Suez Road,Gateway,2802
,15.56,0.0,0.0,29,Clouds,scattered clouds,01/17/2022 20:00,Cairo-Suez Road,Gateway,1933
,18.22,0.0,0.0,46,Clouds,scattered clouds,01/17/2022 21:00,Cairo-Suez Road,Gateway,1291
,15.63,0.0,0.0,8,Clear,clear sky,01/17/2022 22:00,Cairo-Suez Road,Gateway,856
,15.77,0.0,0.0,7,Clear,clear sky,01/17/2022 23:00,Cairo-Suez Road,Gateway,403
,17.34,0.0,0.0,13,Clear,clear sky,01/18/2022 00:00,Cairo-Suez Road,Gateway,370
,16.78,0.0,0.0,45,Clouds,scattered clouds,01/18/2022 01:00,Cairo-Suez Road,Gateway,237
,16.91,0.0,0.0,0,Clear,clear sky,01/18/2022 02:00,Cairo-Suez Road,Gateway,187
,11.64,0.0,0.0,7,Clear,clear sky,01/18/2022 03:00,Cairo-Suez Road,Gateway,200
,10.24,0.0,0.0,74,Clouds,scattered clouds,01/18/2022 04:00,Cairo-Suez Road,Gateway,285
,9.76,0.0,0.0,45,Clouds,broken clouds,01/18/2022 05:00,Cairo-Suez Road,Gateway,823
,10.04,0.0,0.0,75,Clouds,scattered clouds,01/18/2022 06:00,Cairo-Suez Road,Gateway,1453
,9.28,0.0,0.0,14,Clear,clear sky,01/18/2022 07:00,Cairo-Suez Road,Gateway,2408
,5.26,0.0,0.0,51,Clouds,scattered clouds,01/18/2022 08:00,Cairo-Suez Road,Gateway,2370
,8.81,0.0,0.0,3,Clear,clear sky,01/18/2022 09:00,Cairo-Suez Road,Gateway,2038
,7.01,0.0,0.0,63,Clouds,scattered clouds,01/18/2022 10:00,Cairo-Suez Road,Gateway,1541
,7.21,0.0,0.0,20,Haze,haze,01/18/2022 11:00,Cairo-Suez Road,Gateway,1380
,9.44,0.0,0.0,2,Clear,clear sky,01/18/2022 12:00,Cairo-Suez Road,Gateway,1478
,8.41,0.0,0.0,72,Clouds,scattered clouds,01/18/2022 13:00,Cairo-Suez Road,Gateway,1670
,11.32,0.0,0.0,5,Clear,clear sky,01/18/2022 14:00,Cairo-Suez Road,Gateway,1483
,11.19,0.0,0.0,4,Clear,clear sky,01/18/2022 15:00,Cairo-Suez Road,Gateway,1536
,11.76,0.0,0.0,3,Clear,clear sky,01/18/2022 16:00,Cairo-Suez Road,Gateway,1961
,12.85,0.0,0.0,66,Clouds,few clouds,01/18/2022 17:00,Cairo-Suez Road,Gateway,2520
,17.65,0.0,0.0,2,Clear,clear sky,01/18/2022 18:00,Cairo-Suez Road,Gateway,2831
,13.3,0.0,0.0,2,Clear,clear sky,01/18/2022 19:00,Cairo-Suez Road,Gateway,2511
,17.15,0.0,0.0,5,Clear,clear sky,01/18/2022 20:00,Cairo-Suez Road,Gateway,1879
,14.13,0.0,0.0,1,Clear,clear sky,01/18/2022 21:00,Cairo-Suez Road,Gateway,1142
,15.88,0.0,0.0,41,Clouds,few clouds,01/18/2022 22:00,Cairo-Suez Road,Gateway,819
,14.55,0.0,0.0,49,Clouds,broken clouds,01/18/2022 23:00,Cairo-Suez Road,Gateway,412
,15.41,4.8,0.0,74,Rain,light rain,01/19/2022 00:00,Cairo-Suez Road,Gateway,335
,11.45,0.0,0.0,6,Clear,clear sky,01/19/2022 01:00,Cairo-Suez Road,Gateway,252
,13.91,0.0,0.0,11,Clear,clear sky,01/19/2022 02:00,Cairo-Suez Road,Gateway,174
,10.72,0.0,0.0,8,Clear,clear sky,01/19/2022 03:00,Cairo-Suez Road,Gateway,204
,9.47,0.0,0.0,60,Clouds,broken clouds,01/19/2022 04:00,Cairo-Suez Road,Gateway,282
,10.01,0.0,0.0,13,Clear,clear sky,01/19/2022 05:00,Cairo-Suez Road,Gateway,714
,8.26,0.0,0.0,45,Clouds,scattered clouds,01/19/2022 06:00,Cairo-Suez Road,Gateway,1460
,8.42,0.0,0.0,5,Clear,clear sky,01/19/2022 07:00,Cairo-Suez Road,Gateway,2099
,6.45,0.0,0.0,11,Clear,clear sky,01/19/2022 08:00,Cairo-Suez Road,Gateway,2456
,6.06,0.0,0.0,44,Clouds,scattered clouds,01/19/2022 09:00,Cairo-Suez Road,Gateway,2166
,7.11,0.0,0.0,75,Clouds,few clouds,01/19/2022 10:00,Cairo-Suez Road,Gateway,1335
,6.1,0.0,0.0,74,Clouds,scattered clouds,01/19/2022 11:00,Cairo-Suez Road,Gateway,1221
,6.87,0.0,0.0,8,Clear,clear sky,01/19/2022 12:00,Cairo-Suez Road,Gateway,1524
,9.69,0.0,0.0,3,Clear,clear sky,01/19/2022 13:00,Cairo-Suez Road,Gateway,1533
,10.84,0.0,0.0,64,Clouds,few clouds,01/19/2022 14:00,Cairo-Suez Road,Gateway,1402
,13.7,0.0,0.0,12,Clear,clear sky,01/19/2022 15:00,Cairo-Suez Road,Gateway,1382
,15.23,0.0,0.0,13,Clear,clear sky,01/19/2022 16:00,Cairo-Suez Road,Gateway,2255
,14.48,0.0,0.0,7,Clear,clear sky,01/19/2022 17:00,Cairo-Suez Road,Gateway,2298
,17.1,0.0,0.0,2,Clear,clear sky,01/19/2022 18:00,Cairo-Suez Road,Gateway,2775
,14.37,0.0,0.0,2,Clear,clear sky,01/19/2022 19:00,Cairo-Suez Road,Gateway,2485
,17.55,0.0,0.0,29,Clouds,scattered clouds,01/19/2022 20:00,Cairo-Suez Road,Gateway,1846
,19.52,4.4,0.0,76,Rain,light rain,01/19/2022 21:00,Cairo-Suez Road,Gateway,1117
,18.88,0.0,0.0,1,Clear,clear sky,01/19/2022 22:00,Cairo-Suez Road,Gateway,819
,17.25,0.0,0.0,3,Clear,clear sky,01/19/2022 23:00,Cairo-Suez Road,Gateway,536
,15.15,1.7,0.0,84,Rain,light rain,01/20/2022 00:00,Cairo-Suez Road,Gateway,305
,13.67,0.0,0.0,4,Clear,clear sky,01/20/2022 01:00,Cairo-Suez Road,Gateway,250
,10.82,0.0,0.0,9,Clear,clear sky,01/20/2022 02:00,Cairo-Suez Road,Gateway,180
,12.26,0.0,0.0,5,Clear,clear sky,01/20/2022 03:00,Cairo-Suez Road,Gateway,204
,11.18,0.0,0.0,9,Clear,clear sky,01/20/2022 04:00,Cairo-Suez Road,Gateway,234
,10.25,0.0,0.0,12,Clear,clear sky,01/20/2022 05:00,Cairo-Suez Road,Gateway,782
,7.41,0.0,0.0,8,Clear,clear sky,01/20/2022 06:00,Cairo-Suez Road,Gateway,1558
,9.48,0.0,0.0,65,Clouds,few clouds,01/20/2022 07:00,Cairo-Suez Road,Gateway,2061
,7.37,0.0,0.0,2,Clear,clear sky,01/20/2022 08:00,Cairo-Suez Road,Gateway,2435
,3.57,0.0,0.0,51,Clouds,few clouds,01/20/2022 09:00,Cairo-Suez Road,Gateway,2146
,7.44,0.0,0.0,10,Clear,clear sky,01/20/2022 10:00,Cairo-Suez Road,Gateway,1444
,6.82,0.0,0.0,7,Clear,clear sky,01/20/2022 11:00,Cairo-Suez Road,Gateway,1267
,9.46,0.0,0.0,4,Clear,clear sky,01/20/2022 12:00,Cairo-Suez Road,Gateway,1413
,10.27,0.0,0.0,10,Clear,clear sky,01/20/2022 13:00,Cairo-Suez Road,Gateway,1340
,11.09,0.0,0.0,29,Clouds,scattered clouds,01/20/2022 14:00,Cairo-Suez Road,Gateway,1423
,14.88,0.0,0.0,79,Clouds,scattered clouds,01/20/2022 15:00,Cairo-Suez Road,Gateway,1840
,13.82,0.0,0.0,9,Clear,clear sky,01/20/2022 16:00,Cairo-Suez Road,Gateway,2209
,14.55,0.0,0.0,72,Clouds,few clouds,01/20/2022 17:00,Cairo-Suez Road,Gateway,2302
,16.4,4.7,0.0,68,Rain,light rain,01/20/2022 18:00,Cairo-Suez Road,Gateway,2642
,15.43,0.0,0.0,40,Clouds,scattered clouds,01/20/2022 19:00,Cairo-Suez Road,Gateway,2463
,15.48,0.0,0.0,4,Clear,clear sky,01/20/2022 20:00,Cairo-Suez Road,Gateway,1977
,18.15,0.0,0.0,8,Clear,clear sky,01/20/2022 21:00,Cairo-Suez Road,Gateway,1263
,16.8,0.0,0.0,6,Clear,clear sky,01/20/2022 22:00,Cairo-Suez Road,Gateway,804
,16.28,0.0,0.0,76,Clouds,scattered clouds,01/20/2022 23:00,Cairo-Suez Road,Gateway,470
,16.02,0.0,0.0,37,Clouds,scattered clouds,01/21/2022 00:00,Cairo-Suez Road,Gateway,868
,18.28,0.0,0.0,32,Clouds,few clouds,01/21/2022 01:00,Cairo-Suez Road,Gateway,517
,11.82,0.0,0.0,6,Clear,clear sky,01/21/2022 02:00,Cairo-Suez Road,Gateway,485
,12.58,0.0,0.0,62,Clouds,scattered clouds,01/21/2022 03:00,Cairo-Suez Road,Gateway,498
,11.32,0.0,0.0,4,Clear,clear sky,01/21/2022 04:00,Cairo-Suez Road,Gateway,474
,6.31,0.0,0.0,32,Clouds,few clouds,01/21/2022 05:00,Cairo-Suez Road,Gateway,757
,7.17,0.0,0.0,2,Clear,clear sky,01/21/2022 06:00,Cairo-Suez Road,Gateway,1030
,8.8,0.0,0.0,13,Clear,clear sky,01/21/2022 07:00,Cairo-Suez Road,Gateway,1286
,5.3,0.0,0.0,5,Clear,clear sky,01/21/2022 08:00,Cairo-Suez Road,Gateway,1938
,7.37,0.0,0.0,1,Clear,clear sky,01/21/2022 09:00,Cairo-Suez Road,Gateway,1776
,7.5,0.0,0.0,22,Clouds,scattered clouds,01/21/2022 10:00,Cairo-Suez Road,Gateway,2144
,7.57,0.0,0.0,57,Clouds,scattered clouds,01/21/2022 11:00,Cairo-Suez Road,Gateway,2017
,10.06,0.0,0.0,2,Clear,clear sky,01/21/2022 12:00,Cairo-Suez Road,Gateway,2364
,9.89,0.0,0.0,48,Clouds,few clouds,01/21/2022 13:00,Cairo-Suez Road,Gateway,2325
,11.69,0.0,0.0,10,Clear,clear sky,01/21/2022 14:00,Cairo-Suez Road,Gateway,2402
,11.36,0.0,0.0,39,Clouds,broken clouds,01/21/2022 15:00,Cairo-Suez Road,Gateway,2214
,14.85,0.0,0.0,6,Clear,clear sky,01/21/2022 16:00,Cairo-Suez Road,Gateway,2053
,13.87,0.0,0.0,10,Clear,clear sky,01/21/2022 17:00,Cairo-Suez Road,Gateway,2480
,18.32,0.0,0.0,46,Clouds,scattered clouds,01/21/2022 18:00,Cairo-Suez Road,Gateway,2312
,14.79,0.0,0.0,9,Clear,clear sky,01/21/2022 19:00,Cairo-Suez Road,Gateway,2476
,15.47,0.0,0.0,65,Clouds,scattered clouds,01/21/2022 20:00,Cairo-Suez Road,Gateway,2491
,18.48,0.0,0.0,6,Clear,clear sky,01/21/2022 21:00,Cairo-Suez Road,Gateway,2001
,16.37,0.0,0.0,22,Clouds,scattered clouds,01/21/2022 22:00,Cairo-Suez Road,Gateway,1506
,18.23,0.0,0.0,11,Clear,clear sky,01/21/2022 23:00,Cairo-Suez Road,Gateway,1229
,16.11,0.0,0.0,9,Clear,clear sky,01/22/2022 00:00,Cairo-Suez Road,Gateway,938
,14.9,0.0,0.0,9,Clear,clear sky,01/22/2022 01:00,Cairo-Suez Road,Gateway,483
,14.58,2.9,0.0,98,Rain,light rain,01/22/2022 02:00,Cairo-Suez Road,Gateway,356
